Taxar,ID_analysis,Provyteareal,Both Pine cover,Pine_proportion,Birch cover,Aspen cover,Rowan cover,Salix cover ,Oak,RASE_proportion,RASE cover,RASE presence,NordKoordinat,OstKoordinat,Forest_class,HuggnKlass,ViktﾄlgSpillh,Moose pellet groups,Moose presence ,Wolf territory,Time since establishment,Small,Small roads,Big roads,Pellet counts,Inventetad 舁gspillningarea m2,Viktad舁gspillniningsAreal(ha)
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6739876,411651,4,42,0,0,0,0,0,0.5682,568.2062396,3372.222005,0,38.48,2522.544023
2004,2.00431E+11,153.94,0,0,0,0,0,0,0,0,0,0,6758853,495355,4,41,0,0,0,0,0,0.5682,568.2179676,1212.784669,0,38.48,2763.499388
2016,2.0163E+11,153.94,0,0,0,0,0,0,0,0,0,0,6744629,589249,4,42,0,0,0,1,4,0.5683,568.2969374,1193.336281,0,38.48,2645.356923
2012,2.0123E+11,153.94,4,0.02598415,4,0,0,0,0,0,0,0,6653511,407399,3,31,0,0,0,1,10,0.5686,568.5905536,2412.528559,0,38.48,3241.70443
2014,2.0143E+11,153.94,2,0.012992075,2,0,0.1,0,0,0.000649604,0.1,1,6793681,411589,4,42,0,0,0,1,4,0.5687,568.6520867,1228.948769,0,38.48,2620.433791
2012,2.01231E+11,153.94,0.5,0.003248019,0.5,0.5,0.5,0,0,0.006496037,1,1,6892332,562381,4,42,0,0,0,0,0,0.5687,568.7164124,4169.268288,0,38.48,3164.45914
2015,2.01521E+11,153.94,0,0,0,0,0,0,0,0,0,0,6823703,411253,2,21,0,0,0,0,0,0.5691,569.1074549,777.822513,0,38.48,2200.225031
2005,2.0053E+11,153.94,0,0,0,0,0,0,0,0,0,0,6663660,436054,4,42,0,0,0,1,9,0.5691,569.1340216,1698.979596,0,38.48,3060.892231
2004,2.0043E+11,153.94,12,0.077952449,12,0,2,0,0,0.012992075,2,1,6623289,445535,2,23,0,0,0,1,6,0.5696,569.610115,2271.364805,0,38.48,2910.166477
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6829298,476198,4,42,0,0,0,0,0,0.5697,569.6610721,11672.25973,0,38.48,4234.456115
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6793029,535623,4,42,0,0,0,0,0,0.5697,569.6794758,8262.593134,0,38.48,2559.084348
2005,2.0053E+11,153.94,12,0.077952449,12,0,0,0,0,0,0,0,6732178,399229,4,42,0,0,0,0,0,0.5698,569.8449257,11042.06832,0,38.48,3060.892231
2016,2.01631E+11,153.94,15,0.097440561,15,0,0,0,1,0.006496037,1,1,6549724,444449,4,42,0,0,0,0,0,0.5699,569.9163594,1270.593075,0,38.48,2591.433958
2015,2.0153E+11,153.94,1.1,0.007145641,1,0.1,0,0.1,0,0.001299207,0.2,1,6752024,575920,3,31,0,0,0,1,2,0.57,570.0260923,1154.309707,0,38.48,2818.822951
2010,2.0103E+11,153.94,25,0.162400935,19,0,0,6,0,0.038976225,6,1,6722077,495523,3,31,0,0,0,1,3,0.5701,570.0985875,1235.6587,0,38.48,3105.375601
2005,2.00531E+11,153.94,0,0,0,0,0,0,0,0,0,0,6789203,483487,3,31,0,0,0,0,0,0.5702,570.2429973,184.818985,0,38.48,2868.775556
2013,2.01331E+11,153.94,2.5,0.016240094,2,0,0.5,0.5,0,0.006496037,1,1,6679279,566902,2,23,1311093.567,2,1,0,0,0.5706,570.5773209,564.915333,2,38.48,2522.544023
2004,2.0043E+11,153.94,0,0,0,0,0,0,0,0,0,0,6692221,401218,4,42,0,0,0,1,5,0.5706,570.5965761,1561.305921,0,38.48,2910.166477
2005,2.00531E+11,153.94,0,0,0,0,0,0,0,0,0,0,6787693,483510,3,31,0,0,0,0,0,0.5712,571.1998996,558.279493,0,38.48,2868.775556
2015,2.0153E+11,153.94,0.1,0.000649604,0.1,0,0.1,0,0,0.000649604,0.1,1,6837932,590935,1,11,0,0,0,0,0,0.5712,571.2361322,6236.518958,0,38.48,3465.288242
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6625143,417227,3,34,0,0,0,0,0,0.5715,571.4792549,3324.92417,0,38.48,2921.231749
2013,2.01331E+11,153.94,0,0,0,0,0,0,0,0,0,0,6668656,377661,3,33,0,0,0,1,8,0.5718,571.7521112,211.098054,0,38.48,2997.321205
2006,2.00631E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6792326,413482,3,31,788053.6738,1,1,0,0,0.5718,571.8360097,34.265711,1,38.48,3032.430537
2012,2.0123E+11,153.94,9,0.058464337,7,0,0,2,0,0.012992075,2,1,6711594,374202,3,31,0,0,0,1,12,0.5719,571.9235835,211.134419,0,38.48,3241.70443
2010,2.0103E+11,153.94,3,0.019488112,3,0,2,0,0,0.012992075,2,1,6662723,424272,3,31,0,0,0,1,6,0.572,571.9680634,1716.734265,0,38.48,4492.888596
2010,2.01042E+11,153.94,0,0,0,0,0,0,0,0,0,0,6600141,527441,3,33,0,0,0,1,6,0.572,571.9988337,685.303661,0,38.48,3356.121739
2016,2.0163E+11,153.94,37,0.240353384,16,0,0,21,0,0.136416786,21,1,6804880,548161,4,42,0,0,0,0,0,0.5721,572.0827552,116.507438,0,38.48,2844.639602
2004,2.0043E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6612331,407190,2,23,0,0,0,0,0,0.5723,572.2986013,1776.307684,0,38.48,2910.166477
2008,2.00841E+11,153.94,5,0.032480187,5,0,2,0,0,0.012992075,2,1,6481425,464098,1,11,0,0,0,0,0,0.5723,572.3411299,1320.673257,0,38.48,2800.711111
2012,2.0123E+11,153.94,1,0.006496037,0.5,0,0,0.5,0,0.003248019,0.5,1,6701870,437278,3,31,0,0,0,1,9,0.5725,572.4895163,1513.787736,0,38.48,2896.359936
2005,2.00541E+11,153.94,0,0,0,0,0,0,0,0,0,0,6416956,405893,4,42,0,0,0,0,0,0.5729,572.9046958,120.699348,0,38.48,3213.139048
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6798095,460089,4,42,0,0,0,1,4,0.5731,573.0657901,6746.78821,0,38.48,4518.3215
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6692927,441882,4,42,0,0,0,1,6,0.5731,573.1478648,4127.768162,0,38.48,3105.375601
2010,2.0103E+11,153.94,2,0.012992075,2,2,2,0,0,0.02598415,4,1,6819244,431338,4,42,0,0,0,0,0,0.5733,573.3297521,13344.38535,0,38.48,3105.375601
2008,2.0083E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6624634,375253,4,41,0,0,0,0,0,0.5736,573.6266466,1472.948091,0,38.48,2921.231749
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6801365,440562,4,42,0,0,0,0,0,0.5738,573.751002,6020.478914,0,38.48,4429.726961
2012,2.0123E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6772038,535388,3,33,0,0,0,1,9,0.574,573.9993097,2954.256962,0,38.48,2896.359936
2014,2.01441E+11,153.94,1,0.006496037,1,4,0.1,0,0,0.026633753,4.1,1,6584872,504276,4,42,0,0,0,0,0,0.5743,574.31337,311.628155,0,38.48,4133.870049
2008,2.00831E+11,153.94,3,0.019488112,3,2,0,0,0,0.012992075,2,1,6888727,553437,1,11,0,0,0,0,0,0.5757,575.663061,3604.368957,0,38.48,2559.084348
2003,2.00342E+11,153.94,0,0,0,0,0,0,0,0,0,0,6533893,488055,3,31,764189.6842,1,1,0,0,0.5762,576.1918308,3217.15811,1,38.48,2940.601905
2005,2.00531E+11,153.94,0,0,0,0,0,0,0,0,0,0,6766909,378812,3,32,0,0,0,0,0,0.5764,576.3540853,4160.108165,0,38.48,2868.775556
2009,2.00941E+11,153.94,0,0,0,0,0,0,0,0,0,0,6436790,342287,3,33,0,0,0,0,0,0.5764,576.3769395,1527.909804,0,38.48,2646.11451
2015,2.0153E+11,153.94,0,0,0,0,0,0,0,0,0,0,6782561,478234,4,42,0,0,0,0,0,0.5766,576.5671991,1450.125364,0,38.48,2926.151067
2012,2.01231E+11,153.94,1,0.006496037,0.5,0,0,0.5,0,0.003248019,0.5,1,6815135,503856,3,31,752692.291,1,1,1,7,0.5772,577.2411896,10546.75852,1,38.48,2896.359936
2006,2.00631E+11,153.94,0,0,0,0,0,0,0,0,0,0,6764020,468808,3,31,0,0,0,0,0,0.5774,577.4033399,2209.303501,0,38.48,3032.430537
2007,2.0073E+11,153.94,0,0,0,0,0,0,0,0,0,0,6702754,404589,4,42,0,0,0,1,3,0.5776,577.5788557,777.055227,0,38.48,2667.652604
2007,2.00731E+11,153.94,0,0,0,0,0,0,0,0,0,0,6754661,520400,3,32,0,0,0,1,2,0.578,577.9881711,5512.790779,0,38.48,3012.214333
2011,2.01131E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6828296,435724,3,33,0,0,0,0,0,0.5782,578.1944834,20862.29416,0,38.48,3073.688095
2007,2.00742E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6622457,537366,4,41,0,0,0,1,4,0.5782,578.2229226,822.705699,0,38.48,3222.462857
2007,2.00741E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6420641,379469,4,42,0,0,0,0,0,0.5784,578.4273619,1837.359157,0,38.48,2726.299798
2008,2.00851E+11,153.94,3,0.019488112,3,2,0,0,0,0.012992075,2,1,6505961,309532,3,31,0,0,0,1,1,0.5788,578.7798743,714.7298,0,38.48,2360.087089
2013,2.0133E+11,153.94,7,0.045472262,7,0,0,0,0,0,0,0,6733066,517276,2,21,0,0,0,1,7,0.5788,578.8482273,1698.25347,0,38.48,2522.544023
2011,2.01142E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6631192,548654,2,23,0,0,0,1,2,0.5789,578.8540061,1525.081648,0,38.48,2506.36
2008,2.0083E+11,153.94,8,0.051968299,8,0,2,0,0,0.012992075,2,1,6800857,440565,2,23,0,0,0,0,0,0.5795,579.5121529,5512.699979,0,38.48,4429.726961
2011,2.01131E+11,153.94,0.5,0.003248019,0.5,0.5,0,0,0,0.003248019,0.5,1,6828299,437221,4,41,0,0,0,0,0,0.5798,579.7935359,19365.34302,0,38.48,3073.688095
2005,2.00541E+11,153.94,6,0.038976225,6,2,0,0,0,0.012992075,2,1,6434969,407677,3,31,0,0,0,0,0,0.5799,579.8971028,1640.21848,0,38.48,2778.658268
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6603775,385999,3,32,0,0,0,0,0,0.58,580.0319173,1664.106067,0,38.48,2921.231749
2007,2.00731E+11,153.94,35,0.22736131,35,0,0,0,0,0,0,0,6742417,419095,2,21,0,0,0,0,0,0.5803,580.2606947,4119.172102,0,38.48,3012.214333
2008,2.00831E+11,153.94,0,0,0,0,0,0,0,0,0,0,6897613,544326,4,42,0,0,0,1,3,0.5804,580.4431715,8948.457056,0,38.48,2559.084348
2004,2.0043E+11,153.94,0,0,0,0,0,0,0,0,0,0,6621081,346118,4,41,0,0,0,1,2,0.5807,580.6837924,2008.106432,0,38.48,2910.166477
2008,2.0083E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6563398,393989,1,11,0,0,0,0,0,0.581,580.9657524,2544.864796,0,38.48,2921.231749
2014,2.0143E+11,153.94,3.1,0.020137716,3,0,0.1,0.1,0,0.001299207,0.2,1,6764790,360193,3,31,0,0,0,1,10,0.5814,581.3846409,498.690265,0,38.48,2431.052052
2008,2.00831E+11,153.94,0,0,0,0,0,0,0,0,0,0,6820965,611763,4,42,0,0,0,0,0,0.5817,581.6535622,3254.216759,0,38.48,2559.084348
2003,2.00342E+11,153.94,0,0,0,0,0,0,0,0,0,0,6533092,488065,4,42,0,0,0,0,0,0.5817,581.7424921,3624.057702,0,38.48,2940.601905
2012,2.0123E+11,153.94,3,0.019488112,3,0,0.5,0,0,0.003248019,0.5,1,6702376,437271,3,33,0,0,0,1,9,0.5818,581.7593065,1528.970865,0,38.48,2896.359936
2007,2.00742E+11,153.94,6,0.038976225,6,0,2,0,0,0.012992075,2,1,6545208,331996,2,22,716051.4361,1,1,0,0,0.5822,582.182239,2468.462358,1,38.48,2755.365926
2005,2.00531E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6767408,378807,2,22,0,1,1,0,0,0.5824,582.3563464,4068.093662,1,38.48,2868.775556
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6563131,371505,4,41,0,0,0,0,0,0.5826,582.6140251,1074.345701,0,38.48,4492.888596
2009,2.0093E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6828580,459715,2,23,0,0,0,0,0,0.583,582.9857721,2991.020757,0,38.48,4518.3215
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6626131,415717,4,41,0,0,0,0,0,0.5833,583.2759977,1855.059906,0,38.48,2921.231749
2015,2.0153E+11,153.94,0,0,0,0,1,0,0,0.006496037,1,1,6775317,441908,3,31,760434.2689,1,1,0,0,0.5834,583.3639099,1611.119285,1,38.48,2926.151067
2015,2.0153E+11,153.94,1,0.006496037,1,0.1,1,0,0,0.007145641,1.1,1,6839726,564277,4,41,0,0,0,0,0,0.5835,583.5013167,700.160486,0,38.48,3465.288242
2012,2.01231E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6848913,607915,4,42,0,0,0,0,0,0.5838,583.7853741,848.563645,0,38.48,3164.45914
2013,2.0133E+11,153.94,12,0.077952449,12,0.5,0,0,0,0.003248019,0.5,1,6822576,492908,2,23,0,0,0,0,0,0.5838,583.8310125,877.185118,0,38.48,3176.514222
2006,2.00631E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6769592,515224,3,31,0,0,0,1,3,0.5842,584.1534066,4929.893322,0,38.48,3032.430537
2010,2.0103E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6724469,407016,4,42,0,0,0,1,2,0.5842,584.2012594,13630.34518,0,38.48,3105.375601
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6807972,530946,3,33,0,0,0,1,4,0.5843,584.2534913,4264.894956,0,38.48,3588.959756
2011,2.01141E+11,153.94,0,0,0,0,0,0,0,0,0,0,6463884,334774,3,32,0,0,0,0,0,0.5847,584.6664875,49.639908,0,38.48,2060.333435
2004,2.00451E+11,153.94,0,0,0,0,0,0,0,0,0,0,6493957,306314,4,41,0,0,0,0,0,0.5848,584.7699967,1458.554288,0,38.48,4286.135172
2007,2.00742E+11,153.94,42,0.272833572,42,0,2,0,0,0.012992075,2,1,6535805,348089,2,23,0,0,0,1,1,0.5851,585.1153017,1439.450367,0,38.48,2755.365926
2008,2.0083E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6584178,376749,3,31,0,0,0,0,0,0.5852,585.1649805,1407.383841,0,38.48,2921.231749
2009,2.0093E+11,153.94,14,0.090944524,12,0,2,2,0,0.02598415,4,1,6774981,490371,3,31,0,0,0,1,5,0.5857,585.7199929,6135.743578,0,38.48,4518.3215
2007,2.0073E+11,153.94,22,0.142912823,19,0,0,3,0,0.019488112,3,1,6552287,442398,4,42,0,0,0,0,0,0.5862,586.1903124,869.475419,0,38.48,2667.652604
2016,2.01641E+11,153.94,0.1,0.000649604,0.1,0,0,0,0,0,0,0,6500067,472148,4,42,0,0,0,0,0,0.5865,586.5147463,1136.601485,0,38.48,3517.626715
2014,2.01431E+11,153.94,1,0.006496037,1,0,0.1,0,0,0.000649604,0.1,1,6674523,525415,3,31,0,0,0,0,0,0.5872,587.2208208,919.927143,0,38.48,2620.433791
2016,2.01641E+11,153.94,0,0,0,0,0,0,0,0,0,0,6467463,422561,4,42,0,0,0,0,0,0.5873,587.3167035,1941.213158,0,38.48,3517.626715
2006,2.00631E+11,153.94,0,0,0,0,0,0,0,0,0,0,6834360,498428,3,31,0,0,0,0,0,0.5874,587.3941612,499.987542,0,38.48,3164.45914
2006,2.0063E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6719282,610810,3,34,0,0,0,0,0,0.5875,587.5132023,1158.584743,0,38.48,3160.8125
2007,2.00731E+11,153.94,12,0.077952449,12,0,0,0,0,0,0,0,6859661,524106,3,31,0,0,0,1,1,0.5876,587.592536,7919.379157,0,38.48,3773.008974
2011,2.01131E+11,153.94,0,0,0,0,0,0,0,0,0,0,6893605,583370,3,31,0,0,0,0,0,0.5885,588.4999573,1675.926311,0,38.48,2724.950926
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6816638,585817,1,11,0,0,0,0,0,0.5886,588.603383,4823.563843,0,38.48,4234.456115
2007,2.00731E+11,153.94,4,0.02598415,2,0,0,2,0,0.012992075,2,1,6754650,519906,2,23,0,0,0,1,2,0.5887,588.6580254,5019.645428,0,38.48,3012.214333
2012,2.0123E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6711091,374199,4,42,0,0,0,1,12,0.5887,588.6990952,253.99946,0,38.48,3241.70443
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6720286,610796,4,42,0,0,0,0,0,0.5891,589.0567141,1853.162968,0,38.48,3160.8125
2003,2.0033E+11,153.94,2,0.012992075,5,0,0,2,0,0.012992075,2,1,6593575,426408,3,31,1446797.037,2,1,0,0,0.5893,589.2563721,254.319887,2,38.48,2783.6375
2009,2.0093E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6829062,458208,4,42,0,0,0,0,0,0.5898,589.8240207,1409.06509,0,38.48,4518.3215
2006,2.0063E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6663757,485031,3,31,0,0,0,1,8,0.59,590.0492622,580.390361,0,38.48,3032.430537
2004,2.00441E+11,153.94,4,0.02598415,2,0,2,2,0,0.02598415,4,1,6503486,320493,3,31,0,0,0,1,1,0.5901,590.1238117,2421.418544,0,38.48,2324.84
2010,2.0103E+11,153.94,2,0.012992075,2,0,3,0,0,0.019488112,3,1,6793260,472149,2,22,0,0,0,1,5,0.5902,590.1954968,1746.963078,0,38.48,3105.375601
2014,2.01431E+11,153.94,0.2,0.001299207,0.1,0,0.1,0.1,0,0.001299207,0.2,1,6634004,354663,3,31,0,0,0,0,0,0.5905,590.5339496,547.572332,0,38.48,2431.052052
2012,2.0122E+11,153.94,5,0.032480187,5,0,0.5,0,0,0.003248019,0.5,1,6842401,373872,3,31,0,0,0,0,0,0.5907,590.7080079,19.601276,0,38.48,1562.467759
2014,2.0143E+11,153.94,1,0.006496037,1,0,0,0,0,0,0,0,6739636,357328,3,32,0,0,0,1,27,0.5908,590.8243638,3143.722834,0,38.48,2431.052052
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6658277,428821,1,11,0,0,0,0,0,0.5915,591.4552434,693.586438,0,38.48,3623.980896
2004,2.00441E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6503888,320496,4,42,0,0,0,1,1,0.5915,591.5254482,2565.230842,0,38.48,2324.84
2013,2.01331E+11,153.94,12,0.077952449,9,0,0.5,3,0,0.022736131,3.5,1,6646329,360353,2,22,0,0,0,1,5,0.5929,592.9382609,1093.814914,0,38.48,2997.321205
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6576729,356147,4,42,0,0,0,1,3,0.5931,593.104584,2195.367913,0,38.48,2783.6375
2014,2.01421E+11,153.94,0,0,0,0,0,0,0,0,0,0,6828311,425720,4,42,0,0,0,0,0,0.5932,593.172969,13691.88266,0,38.48,5867.26675
2012,2.0123E+11,153.94,2,0.012992075,2,0,0.5,0,0,0.003248019,0.5,1,6754332,598592,3,31,1277759.731,1,1,0,0,0.5933,593.2636415,2936.63288,1,38.48,4916.819444
2016,2.01621E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6877755,359964,4,42,0,0,0,0,0,0.5944,594.4216053,3130.65301,0,38.48,2933.633375
2014,2.0143E+11,153.94,0.1,0.000649604,0.1,0,0.1,0,0,0.000649604,0.1,1,6770230,493725,3,33,0,0,0,1,9,0.5946,594.6405077,10133.38406,0,38.48,2620.433791
2016,2.0163E+11,153.94,0,0,0,0,1,0,0,0.006496037,1,1,6713910,395076,3,31,0,0,0,1,17,0.5953,595.2724871,629.050734,0,38.48,2591.433958
2007,2.0073E+11,153.94,0,0,0,0,5,0,0,0.032480187,5,1,6608380,411737,3,33,0,0,0,0,0,0.5955,595.5478716,636.763474,0,38.48,2667.652604
2014,2.0143E+11,153.94,0.1,0.000649604,0.1,0,0,0,0,0,0,0,6791997,423918,4,42,0,0,0,0,0,0.5958,595.776428,3076.644762,0,38.48,2620.433791
2008,2.0083E+11,153.94,2,0.012992075,2,2,2,0,0,0.02598415,4,1,6749451,527665,4,42,0,0,0,1,3,0.5966,596.552901,4154.335038,0,38.48,4429.726961
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6621570,386087,3,33,0,0,0,0,0,0.5967,596.6771849,5150.976338,0,38.48,3187.900207
2015,2.0153E+11,153.94,0.1,0.000649604,0.1,0,0,0,0,0,0,0,6820155,418087,2,23,0,0,0,0,0,0.5968,596.7541129,2691.28483,0,38.48,2926.151067
2003,2.00351E+11,153.94,0,0,0,0,0,0,0,0,0,0,6401760,341905,3,31,0,0,0,0,0,0.5974,597.4429849,37.872653,0,38.48,3160.11661
2015,2.01531E+11,153.94,1,0.006496037,1,0,1,0,0,0.006496037,1,1,6607346,359649,3,31,0,0,0,1,5,0.5976,597.5919636,1083.39217,0,38.48,2529.942305
2014,2.0143E+11,153.94,3,0.019488112,3,0,1,0,0,0.006496037,1,1,6712023,420234,3,31,0,0,0,1,8,0.5977,597.7333722,964.810465,0,38.48,2620.433791
2013,2.0133E+11,153.94,1,0.006496037,0.5,0,0,0.5,0,0.003248019,0.5,1,6798893,535334,1,11,0,0,0,1,4,0.5987,598.6780614,2528.715083,0,38.48,3176.514222
2006,2.0063E+11,153.94,3,0.019488112,3,0,3,0,0,0.019488112,3,1,6694674,601115,1,11,0,0,0,0,0,0.5988,598.795296,2525.550711,0,38.48,3160.8125
2013,2.01331E+11,153.94,10,0.064960374,10,0,0,0,0,0,0,0,6639737,452656,3,31,0,0,0,1,9,0.5993,599.2766009,992.538553,0,38.48,2997.321205
2012,2.0123E+11,153.94,0,0,0,0,0,0,0,0,0,0,6604248,465464,3,31,0,0,0,1,8,0.5997,599.7035609,5317.273165,0,38.48,3241.70443
2014,2.0145E+11,153.94,1,0.006496037,1,0,0,0,0,0,0,0,6400232,326906,3,31,0,0,0,0,0,0.5999,599.9474402,868.226217,0,38.48,1896.255746
2015,2.0154E+11,153.94,7,0.045472262,7,0,0,0,0,0,0,0,6647086,581618,2,23,0,0,0,1,3,0.6,599.9556884,229.151811,0,38.48,3624.085985
2014,2.0143E+11,153.94,13.1,0.08509809,13,0,1,0.1,0,0.007145641,1.1,1,6716444,490607,2,21,0,0,0,1,7,0.6003,600.2745006,5644.139449,0,38.48,2620.433791
2016,2.0163E+11,153.94,0,0,0,0,0,0,0,0,0,0,6714910,393576,4,42,0,0,0,1,17,0.6004,600.3761159,1607.346736,0,38.48,2591.433958
2016,2.0163E+11,153.94,1,0.006496037,1,0,2,0,0,0.012992075,2,1,6766339,412509,3,33,0,0,0,0,0,0.6005,600.5374982,2283.929815,0,38.48,2926.151067
2004,2.00442E+11,153.94,27,0.17539301,27,0,0,0,0,0,0,0,6555402,350262,3,31,0,0,0,0,0,0.6006,600.5995739,1003.8966,0,38.48,2324.84
2013,2.0133E+11,153.94,9,0.058464337,7,0,0,2,0,0.012992075,2,1,6898187,556926,3,31,0,0,0,0,0,0.6011,601.0532751,2974.136932,0,38.48,3176.514222
2005,2.00551E+11,153.94,0,0,0,0,0,0,0,0,0,0,6480733,327468,4,41,0,0,0,0,0,0.6012,601.203747,1516.870536,0,38.48,3329.408571
2006,2.00642E+11,153.94,0,0,0,0,0,0,0,0,0,0,6541214,498363,3,33,0,0,0,0,0,0.6019,601.8900644,1578.853205,0,38.48,2732.417699
2003,2.00342E+11,153.94,0,0,0,0,0,0,0,0,0,0,6541454,352029,4,42,0,0,0,0,0,0.6026,602.6249278,1721.011811,0,38.48,2521.860339
2003,2.0033E+11,153.94,0,0,2,0,2,0,0,0.012992075,2,1,6632557,385454,4,41,0,0,0,0,0,0.6027,602.650347,1970.274369,0,38.48,2783.6375
2007,2.0073E+11,153.94,10,0.064960374,8,0,12,2,0,0.090944524,14,1,6582738,397549,3,31,0,0,0,0,0,0.6027,602.6755182,623.565485,0,38.48,2667.652604
2015,2.0153E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6736307,385488,4,42,0,0,0,0,0,0.6029,602.8865549,2196.247103,0,38.48,2529.942305
2009,2.00942E+11,153.94,12,0.077952449,12,0,0,0,0,0,0,0,6617352,594015,4,41,0,0,0,0,0,0.6029,602.9348954,804.443129,0,38.48,3759.54
2012,2.0123E+11,153.94,0,0,0,0.5,0.5,0,0,0.006496037,1,1,6765941,485972,2,22,752692.291,1,1,1,5,0.6031,603.0518636,4647.704217,1,38.48,2896.359936
2011,2.01131E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6788203,427232,3,31,0,0,0,0,0,0.6034,603.4108237,541.665474,0,38.48,3073.688095
2014,2.0145E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6523656,313066,4,42,0,0,0,1,11,0.6035,603.4725357,2609.250568,0,38.48,1896.255746
2016,2.01621E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6854912,379952,2,21,0,0,0,0,0,0.6041,604.0544337,4881.120164,0,38.48,2933.633375
2007,2.0073E+11,153.94,0,0,0,0,0,0,0,0,0,0,6702275,406090,4,41,0,0,0,1,3,0.6052,605.1874622,630.691755,0,38.48,2667.652604
2003,2.00342E+11,153.94,0,0,0,0,0,0,0,0,0,0,6533493,488060,3,31,0,0,0,0,0,0.6062,606.1882183,3407.635247,0,38.48,2940.601905
2016,2.01631E+11,153.94,9,0.058464337,6,0,0,3,0,0.019488112,3,1,6549724,444949,3,31,0,0,0,1,1,0.6063,606.3311493,1568.981717,0,38.48,2591.433958
2004,2.00441E+11,153.94,14,0.090944524,12,0,0,2,0,0.012992075,2,1,6413672,333567,2,23,0,0,0,0,0,0.6068,606.8328972,1432.604987,0,38.48,2522.464299
2009,2.0092E+11,153.94,0,0,0,0,0,0,0,0,0,0,6860737,400638,4,41,0,0,0,0,0,0.6072,607.2038256,7178.658177,0,38.48,7551.9275
2015,2.0153E+11,153.94,0,0,0,1,0,0,0,0.006496037,1,1,6775822,441906,4,42,0,0,0,0,0,0.6073,607.2542546,1271.535877,0,38.48,2926.151067
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6622563,385575,2,21,0,0,0,0,0,0.6073,607.347178,4956.70652,0,38.48,3187.900207
2014,2.0144E+11,153.94,1,0.006496037,1,0,0,0,0,0,0,0,6639421,549067,2,21,0,0,0,1,5,0.6074,607.3755664,2388.587881,0,38.48,4107.29745
2013,2.0134E+11,153.94,4.5,0.029232168,4,0,0,0.5,0,0.003248019,0.5,1,6667616,544697,2,22,0,0,0,1,3,0.608,608.0361262,1828.730817,0,38.48,3159.459577
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6625634,375249,4,41,0,0,0,0,0,0.6082,608.2419912,1175.441749,0,38.48,2921.231749
2004,2.0042E+11,153.94,0,0,0,0,0,0,0,0,0,0,6876202,358568,4,42,0,0,0,0,0,0.6085,608.4628836,5218.400863,0,38.48,3419.740755
2012,2.0123E+11,153.94,0,0,0,0,0,0,0,0,0,0,6778989,410853,4,42,0,0,0,1,2,0.6087,608.7358391,3241.705973,0,38.48,2896.359936
